t_us,raw
20128812,6646
20133812,6647
20138812,6647
20143812,6646
20148812,6646
20153812,6646
20158812,6647
20163812,6647
20168816,6646
20173816,6646
20178816,6646
20183816,6647
20188816,6647
20193816,6647
20198820,6647
20203820,6646
20208820,6646
20213820,6646
20218820,6646
20223820,6647
20228824,6647
20233824,6647
20238824,6648
20243824,6646
20248824,6646
20253824,6647
20258824,6646
20263824,6646
20268824,6646
20273824,6647
20278824,6647
20283824,6646
20288828,6646
20293828,6647
20298828,6646
20303832,6646
20308832,6647
20313832,6647
20318832,6647
20323832,6646
20328832,6647
20333832,6646
20338832,6647
20343832,6645
20348832,6646
20353832,6647
20358832,6646
20363832,6646
20368832,6646
20373832,6646
20378832,6646
20383832,6647
20388832,6647
20393832,6647
20398836,6647
20403836,6646
20408836,6646
20413836,6647
20418836,6647
20423836,6646
20428836,6646
20433836,6647
20438836,6647
20443836,6646
20448836,6646
20453836,6646
20458836,6646
20463836,6646
20468836,6646
20473840,6646
20478840,6647
20483844,6646
20488844,6647
20493844,6646
20498844,6647
20503844,6646
20508844,6646
20513844,6647
20518844,6647
20523844,6646
20528844,6647
20533848,6647
20538848,6647
20543848,6646
20548852,6646
20553856,6647
20558860,6647
20563860,6646
20568860,6646
20573860,6646
20578860,6647
20583860,6646
20588860,6646
20593860,6646
20598860,6646
20603860,6646
20608860,6646
20613860,6646
20618860,6647
20623860,6646
20628860,6646
20633860,6646
20638864,6646
20643864,6646
20648864,6646
20653864,6647
20658864,6646
20663864,6646
20668864,6646
20673864,6646
20678864,6646
20683864,6645
20688864,6646
20693868,6646
20698868,6646
20703872,6646
20708872,6646
20713872,6647
20718872,6646
20723876,6647
20728876,6646
20733876,6647
20738876,6647
20743876,6646
20748876,6646
20753876,6646
20758876,6647
20763876,6646
20768876,6646
20773876,6647
20778876,6646
20783876,6646
20788876,6647
20793880,6647
20798880,6647
20803880,6647
20808880,6646
20813880,6646
20818880,6647
20823880,6646
20828884,6646
20833884,6646
20838888,6646
20843892,6647
20848892,6646
20853892,6647
20858892,6647
20863892,6646
20868892,6646
20873892,6647
20878892,6647
20883892,6645
20888892,6646
20893892,6646
20898896,6646
20903896,6646
20908896,6646
20913896,6646
20918896,6646
20923896,6646
20928896,6645
20933896,6645
20938896,6645
20943896,6645
20948896,6646
20953896,6646
20958896,6646
20963896,6646
20968900,6646
20973900,6646
20978900,6647
20983900,6646
20988900,6646
20993900,6645
20998900,6646
21003900,6645
21008900,6646
21013900,6646
21018900,6647
21023900,6646
21028904,6646
21033904,6646
21038904,6646
21043904,6646
21048904,6646
21053904,6646
21058904,6646
21063904,6646
21068908,6645
21073908,6646
21078908,6646
21083908,6646
21088908,6646
21093908,6646
21098908,6646
21103908,6647
21108908,6645
21113908,6647
21118908,6645
21123908,6646
21128912,6646
21133912,6647
21138912,6646
21143912,6647
21148916,6646
21153916,6646
21158920,6646
21163920,6645
21168920,6646
21173920,6647
21178920,6647
21183920,6645
21188920,6644
21193920,6646
21198924,6646
21203924,6646
21208924,6646
21213924,6647
21218924,6647
21223924,6645
21228928,6645
21233928,6646
21238928,6646
21243928,6645
21248932,6646
21253932,6647
21258932,6645
21263932,6646
21268932,6646
21273932,6646
21278932,6646
21283932,6646
21288936,6646
21293936,6646
21298940,6647
21303940,6646
21308940,6646
21313940,6647
21318940,6646
21323940,6645
21328940,6646
21333940,6647
21338940,6645
21343940,6646
21348940,6646
21353940,6645
21358940,6645
21363940,6646
21368940,6646
21373940,6646
21378944,6646
21383944,6646
21388944,6646
21393944,6646
21398944,6645
21403944,6645
21408944,6645
21413944,6646
21418948,6646
21423952,6646
21428952,6646
21433956,6646
21438956,6647
21443960,6645
21448960,6645
21453960,6646
21458964,6646
21463964,6646
21468964,6646
21473964,6647
21478964,6646
21483964,6646
21488964,6646
21493964,6646
21498964,6646
21503964,6646
21508964,6646
21513964,6647
21518964,6645
21523964,6646
21528964,6646
21533964,6646
21538964,6647
21543964,6646
21548968,6645
21553968,6647
21558972,6646
21563976,6645
21568976,6645
21573976,6647
21578976,6647
21583976,6646
21588976,6646
21593976,6646
21598976,6646
21603980,6646
21608980,6646
21613980,6647
21618980,6645
21623980,6646
21628980,6645
21633980,6646
21638980,6646
21643980,6646
21648984,6646
21653984,6646
21658984,6646
21663988,6645
21668988,6646
21673988,6646
21678988,6646
21683988,6645
21688988,6645
21693988,6646
21698988,6646
21703992,6646
21708992,6644
21713996,6645
21718996,6646
21723996,6645
21728996,6646
21733996,6647
21738996,6646
21743996,6646
21748996,6646
21753996,6646
21758996,6647
21764000,6646
21769000,6646
21774000,6646
21779000,6646
21784000,6646
21789000,6645
21794000,6646
21799000,6646
21804000,6646
21809004,6646
21814004,6646
21819008,6646
21824012,6646
21829012,6647
21834012,6645
21839012,6646
21844012,6645
21849012,6647
21854012,6645
21859012,6646
21864012,6646
21869012,6646
21874012,6647
21879012,6646
21884012,6645
21889012,6646
21894012,6647
21899012,6646
21904012,6646
21909012,6646
21914016,6646
21919020,6646
21924020,6646
21929020,6646
21934020,6646
21939020,6646
21944020,6646
21949020,6646
21954020,6646
21959020,6646
21964020,6645
21969020,6646
21974020,6646
21979020,6647
21984020,6646
21989020,6647
21994020,6647
21999024,6646
22004024,6645
22009024,6646
22014024,6646
22019028,6646
22024028,6645
22029028,6646
22034028,6646
22039028,6646
22044028,6646
22049028,6646
22054028,6646
22059028,6646
22064028,6647
22069028,6646
22074032,6647
22079036,6646
22084040,6646
22089040,6646
22094044,6646
22099044,6646
22104044,6646
22109044,6646
22114044,6646
22119044,6645
22124044,6645
22129044,6646
22134044,6645
22139044,6645
22144044,6647
22149044,6647
22154044,6646
22159044,6647
22164044,6646
22169044,6646
22174044,6646
22179044,6646
22184044,6646
22189044,6645
22194044,6646
22199044,6646
22204044,6645
22209044,6646
22214044,6647
22219044,6646
22224044,6646
22229044,6646
22234044,6646
22239044,6646
22244044,6646
22249044,6646
22254048,6646
22259048,6646
22264048,6646
22269048,6646
22274056,6646
22279056,6646
22284056,6645
22289056,6647
22294056,6647
22299056,6646
22304056,6645
22309056,6646
22314056,6646
22319060,6646
22324064,6646
22329064,6646
22334064,6646
22339064,6646
22344064,6646
22349064,6646
22354064,6647
22359064,6646
22364064,6645
22369064,6647
22374064,6646
22379064,6646
22384064,6646
22389064,6646
22394064,6647
22399064,6646
22404064,6645
22409064,6647
22414068,6646
22419068,6645
22424068,6647
22429068,6647
22434068,6647
22439068,6646
22444068,6646
22449068,6645
22454068,6646
22459068,6646
22464072,6645
22469072,6645
22474072,6645
22479076,6647
22484076,6646
22489076,6646
22494076,6647
22499076,6646
22504076,6646
22509076,6646
22514080,6646
22519080,6647
22524080,6646
22529080,6645
22534084,6646
22539084,6646
22544084,6646
22549088,6646
22554088,6647
22559088,6646
22564088,6646
22569092,6646
22574092,6646
22579092,6646
22584092,6646
22589092,6647
22594092,6646
22599092,6646
22604092,6646
22609092,6646
22614092,6646
22619092,6646
22624092,6646
22629092,6647
22634092,6648
22639092,6646
22644092,6646
22649092,6646
22654092,6647
22659092,6646
22664092,6647
22669092,6646
22674092,6646
22679092,6646
22684092,6646
22689092,6646
22694092,6646
22699092,6646
22704096,6646
22709096,6647
22714100,6647
22719100,6646
22724100,6645
22729100,6646
22734100,6647
22739100,6645
22744100,6645
22749100,6645
22754100,6646
22759100,6646
22764100,6646
22769100,6646
22774100,6646
22779104,6645
22784104,6646
22789104,6646
22794104,6646
22799104,6645
22804104,6645
22809104,6645
22814104,6647
22819104,6646
22824104,6646
22829104,6647
22834104,6646
22839104,6646
22844104,6646
22849104,6647
22854108,6647
22859108,6648
22864108,6646
22869108,6647
22874108,6647
22879108,6646
22884112,6646
22889112,6646
22894112,6646
22899112,6646
22904112,6646
22909112,6646
22914112,6646
22919112,6646
22924112,6646
22929112,6646
22934112,6647
22939116,6645
22944116,6646
22949116,6646
22954116,6646
22959116,6646
22964116,6647
22969116,6646
22974116,6647
22979116,6647
22984116,6646
22989116,6646
22994116,6647
22999116,6646
23004116,6645
23009116,6647
23014116,6647
23019116,6646
23024116,6646
23029116,6645
23034116,6646
23039116,6645
23044116,6646
23049116,6647
23054116,6647
23059116,6646
23064116,6646
23069116,6646
23074116,6646
23079116,6646
23084116,6646
23089120,6647
23094120,6646
23099124,6646
23104124,6646
23109124,6646
23114124,6646
23119128,6646
23124132,6645
23129132,6645
23134132,6646
23139132,6646
23144132,6646
23149132,6645
23154132,6646
23159132,6646
23164132,6646
23169132,6646
23174132,6647
23179132,6646
23184132,6647
23189132,6647
23194132,6647
23199132,6647
23204132,6646
23209132,6647
23214132,6646
23219132,6646
23224132,6646
23229132,6646
23234136,6646
23239136,6646
23244136,6645
23249136,6646
23254140,6647
23259144,6646
23264144,6646
23269144,6646
23274144,6646
23279144,6646
23284144,6646
23289144,6646
23294144,6647
23299144,6647
23304144,6646
23309144,6646
23314144,6646
23319144,6645
23324144,6647
23329144,6646
23334144,6647
23339144,6647
23344144,6646
23349144,6646
23354144,6647
23359144,6645
23364144,6646
23369144,6646
23374144,6646
23379144,6647
23384144,6647
23389144,6646
23394144,6647
23399144,6646
23404144,6645
23409148,6646
23414148,6646
23419148,6646
23424148,6646
23429148,6646
23434152,6647
23439152,6646
23444152,6646
23449152,6647
23454152,6646
23459156,6647
23464156,6646
23469160,6646
23474160,6646
23479160,6646
23484160,6646
23489160,6646
23494160,6646
23499164,6646
23504164,6646
23509164,6646
23514164,6646
23519164,6647
23524164,6646
23529164,6647
23534164,6647
23539164,6646
23544164,6646
23549164,6646
23554164,6646
23559164,6646
23564164,6646
23569164,6646
23574164,6646
23579164,6646
23584164,6646
23589164,6647
23594164,6646
23599164,6646
23604164,6647
23609164,6646
23614164,6647
23619164,6645
23624164,6645
23629164,6646
23634164,6647
23639164,6647
23644168,6646
23649168,6646
23654168,6647
23659168,6646
23664168,6645
23669168,6647
23674168,6647
23679168,6647
23684168,6646
23689168,6647
23694168,6645
23699168,6646
23704168,6646
23709168,6645
23714168,6647
23719168,6647
23724168,6646
23729168,6647
23734168,6647
23739168,6646
23744168,6645
23749168,6646
23754168,6646
23759168,6647
23764168,6646
23769168,6645
23774168,6647
23779168,6646
23784168,6647
23789168,6647
23794168,6646
23799168,6647
23804172,6646
23809172,6646
23814172,6647
23819172,6647
23824172,6646
23829176,6646
23834176,6647
23839180,6647
23844180,6647
23849184,6647
23854184,6646
23859184,6646
23864188,6646
23869188,6646
23874188,6647
23879188,6646
23884188,6646
23889188,6646
23894188,6646
23899188,6646
23904188,6646
23909188,6646
23914188,6646
23919188,6647
23924188,6646
23929188,6647
23934188,6647
23939188,6646
23944188,6646
23949188,6647
23954188,6647
23959188,6647
23964188,6646
23969188,6646
23974188,6647
23979188,6646
23984188,6646
23989192,6646
23994196,6646
23999196,6647
24004196,6647
24009196,6646
24014196,6647
24019196,6646
24024196,6647
24029196,6646
24034196,6646
24039196,6646
24044200,6646
24049200,6646
24054200,6647
24059200,6646
24064200,6646
24069200,6646
24074200,6646
24079200,6646
24084204,6646
24089204,6646
24094204,6646
24099204,6646
24104204,6646
24109204,6646
24114204,6647
24119204,6646
24124208,6646
24129212,6647
24134212,6647
24139212,6647
24144216,6646
24149216,6646
24154216,6646
24159216,6646
24164216,6646
24169216,6647
24174216,6647
24179216,6646
24184216,6646
24189216,6646
24194216,6647
24199216,6646
24204216,6647
24209216,6646
24214216,6647
24219216,6646
24224216,6646
24229216,6647
24234216,6646
24239216,6645
24244216,6646
24249220,6647
24254220,6646
24259220,6647
24264220,6647
24269220,6645
24274220,6647
24279220,6646
24284220,6646
24289220,6646
24294224,6646
24299224,6646
24304224,6646
24309224,6647
24314224,6646
24319224,6647
24324224,6646
24329224,6646
24334224,6647
24339224,6646
24344224,6646
24349224,6647
24354224,6646
24359224,6647
24364224,6646
24369224,6646
24374224,6646
24379224,6646
24384224,6645
24389224,6646
24394224,6647
24399224,6647
24404224,6646
24409224,6646
24414224,6646
24419224,6646
24424224,6646
24429224,6646
24434224,6647
24439224,6646
24444224,6646
24449224,6647
24454224,6647
24459224,6646
24464224,6646
24469228,6647
24474228,6647
24479228,6647
24484232,6646
24489232,6646
24494232,6647
24499236,6647
24504236,6646
24509236,6646
24514240,6647
24519240,6647
24524240,6645
24529240,6646
24534240,6647
24539240,6646
24544240,6646
24549244,6646
24554244,6646
24559244,6647
24564244,6646
24569244,6646
24574248,6647
24579248,6646
24584252,6646
24589252,6647
24594256,6645
24599256,6646
24604256,6646
24609256,6646
24614256,6646
24619260,6646
24624264,6646
24629268,6646
24634268,6645
24639268,6646
24644272,6646
24649272,6646
24654272,6646
24659276,6646
24664276,6645
24669280,6646
24674280,6647
24679280,6647
24684280,6646
24689280,6646
24694284,6645
24699284,6646
24704284,6645
24709284,6646
24714284,6646
24719284,6646
24724284,6646
24729284,6646
24734284,6646
24739284,6646
24744284,6646
24749284,6647
24754284,6647
24759284,6647
24764284,6646
24769284,6646
24774288,6646
24779288,6647
24784288,6646
24789288,6646
24794288,6646
24799292,6646
24804296,6647
24809296,6646
24814296,6647
24819296,6646
24824296,6646
24829296,6646
24834296,6647
24839296,6646
24844296,6646
24849296,6647
24854296,6646
24859296,6646
24864296,6647
24869296,6646
24874296,6647
24879296,6646
24884296,6646
24889296,6647
24894296,6646
24899296,6646
24904296,6646
24909296,6646
24914296,6647
24919296,6646
24924296,6646
24929300,6647
24934300,6646
24939300,6646
24944300,6646
24949300,6646
24954300,6647
24959300,6646
24964300,6646
24969300,6647
24974300,6646
24979300,6646
24984300,6646
24989304,6646
24994304,6646
24999304,6646
25004304,6646
25009304,6646
25014304,6646
25019304,6646
25024308,6645
25029312,6647
25034316,6646
25039316,6646
25044316,6646
25049316,6646
25054316,6646
25059316,6646
25064316,6646
25069316,6646
25074316,6647
25079316,6646
25084316,6646
25089316,6646
25094316,6647
25099316,6645
25104316,6646
25109316,6647
25114316,6646
25119320,6645
25124320,6646
25129320,6646
25134320,6647
25139324,6646
25144324,6646
25149324,6646
25154324,6647
25159324,6646
25164324,6646
25169324,6646
25174324,6646
25179324,6646
25184324,6645
25189324,6647
25194324,6646
25199324,6645
25204324,6646
25209324,6646
25214324,6646
25219324,6647
25224328,6647
25229332,6646
25234332,6647
25239332,6645
25244332,6646
25249332,6647
25254332,6645
25259332,6647
25264332,6646
25269332,6645
25274332,6646
25279332,6646
25284332,6646
25289332,6645
25294332,6646
25299332,6645
25304332,6646
25309332,6646
25314332,6646
25319336,6646
25324336,6646
25329340,6647
25334340,6646
25339340,6646
25344340,6645
25349344,6646
25354344,6647
25359344,6647
25364344,6645
25369344,6646
25374344,6645
25379344,6646
25384344,6647
25389344,6646
25394344,6646
25399344,6646
25404344,6645
25409344,6646
25414348,6646
25419348,6645
25424348,6646
25429348,6646
25434348,6646
25439348,6646
25444352,6646
25449352,6645
25454352,6647
25459352,6646
25464352,6645
25469356,6646
25474356,6647
25479356,6646
25484356,6645
25489356,6647
25494356,6646
25499356,6646
25504356,6646
25509356,6645
25514356,6645
25519356,6646
25524356,6645
25529360,6646
25534360,6646
25539360,6646
25544364,6646
25549368,6646
25554368,6646
25559368,6645
25564368,6646
25569372,6646
25574372,6646
25579372,6646
25584372,6645
25589372,6646
25594372,6646
25599372,6646
25604372,6645
25609372,6646
25614372,6646
25619372,6646
25624372,6646
25629372,6646
25634372,6646
25639372,6646
25644372,6644
25649372,6646
25654372,6645
25659376,6645
25664380,6646
25669384,6646
25674388,6645
25679388,6646
25684388,6645
25689388,6646
25694388,6645
25699392,6646
25704392,6645
25709392,6646
25714392,6645
25719392,6646
25724392,6646
25729392,6645
25734396,6646
25739396,6646
25744396,6646
25749396,6647
25754396,6646
25759396,6646
25764396,6646
25769396,6647
25774396,6647
25779396,6645
25784396,6646
25789396,6646
25794396,6646
25799396,6646
25804396,6646
25809396,6647
25814396,6645
25819396,6646
25824400,6645
25829404,6645
25834408,6646
25839408,6646
25844412,6646
25849412,6646
25854412,6645
25859416,6645
25864416,6646
25869416,6646
25874416,6646
25879416,6645
25884420,6646
25889424,6646
25894428,6647
25899432,6646
25904432,6646
25909432,6645
25914432,6646
25919432,6646
25924432,6646
25929432,6646
25934432,6645
25939436,6645
25944436,6646
25949436,6645
25954436,6646
25959436,6645
25964436,6645
25969436,6646
25974436,6646
25979436,6646
25984436,6645
25989436,6645
25994436,6646
25999436,6646
26004436,6646
26009436,6646
26014436,6646
26019436,6645
26024440,6644
26029440,6646
26034440,6646
26039440,6645
26044440,6645
26049440,6646
26054440,6646
26059440,6645
26064440,6645
26069444,6646
26074444,6646
26079444,6645
26084444,6645
26089444,6646
26094444,6646
26099444,6645
26104444,6645
26109444,6646
26114444,6646
26119444,6646
26124448,6646
26129448,6646
26134448,6646
26139448,6645
26144448,6646
26149448,6646
26154448,6646
26159448,6645
26164448,6646
26169452,6646
26174452,6646
26179452,6645
26184452,6645
26189452,6645
26194452,6646
26199452,6645
26204452,6645
26209452,6645
26214452,6646
26219452,6646
26224452,6646
26229452,6646
26234452,6646
26239452,6646
26244456,6645
26249456,6646
26254456,6645
26259456,6646
26264456,6645
26269460,6646
26274460,6645
26279464,6645
26284464,6646
26289464,6645
26294464,6646
26299468,6644
26304468,6645
26309468,6646
26314468,6645
26319468,6645
26324468,6645
26329468,6645
26334468,6646
26339472,6645
26344476,6646
26349476,6645
26354476,6645
26359476,6645
26364476,6645
26369476,6646
26374476,6646
26379476,6645
26384476,6645
26389476,6646
26394476,6645
26399476,6646
26404476,6645
26409476,6645
26414476,6646
26419476,6645
26424480,6645
26429480,6646
26434480,6645
26439480,6646
26444480,6645
26449480,6647
26454480,6645
26459480,6644
26464480,6645
26469484,6645
26474488,6645
26479492,6645
26484492,6646
26489492,6645
26494492,6645
26499492,6645
26504492,6646
26509496,6646
26514496,6645
26519496,6645
26524496,6645
26529496,6646
26534496,6645
26539496,6645
26544496,6645
26549496,6646
26554496,6646
26559500,6645
26564504,6645
26569504,6646
26574504,6646
26579504,6646
26584504,6645
26589504,6645
26594504,6645
26599504,6645
26604504,6645
26609504,6646
26614504,6646
26619504,6644
26624504,6646
26629504,6645
26634508,6645
26639512,6645
26644512,6645
26649512,6646
26654512,6646
26659516,6645
26664516,6645
26669516,6644
26674516,6645
26679516,6645
26684516,6645
26689516,6645
26694520,6645
26699520,6645
26704520,6645
26709520,6646
26714520,6645
26719520,6646
26724520,6645
26729520,6646
26734520,6646
26739520,6645
26744520,6645
26749520,6645
26754520,6645
26759520,6645
26764520,6645
26769520,6646
26774520,6645
26779520,6645
26784520,6645
26789520,6645
26794520,6644
26799520,6645
26804520,6646
26809520,6645
26814520,6645
26819520,6645
26824520,6646
26829520,6646
26834520,6646
26839524,6645
26844524,6646
26849524,6645
26854528,6645
26859532,6645
26864532,6646
26869536,6645
26874536,6645
26879536,6645
26884536,6645
26889536,6645
26894536,6645
26899536,6645
26904536,6645
26909536,6645
26914536,6645
26919536,6643
26924536,6645
26929536,6645
26934536,6645
26939540,6645
26944540,6645
26949540,6646
26954540,6645
26959540,6644
26964540,6645
26969540,6645
26974544,6645
26979544,6644
26984544,6645
26989544,6645
26994544,6644
26999544,6645
27004544,6645
27009544,6645
27014544,6646
27019544,6645
27024544,6646
27029544,6646
27034544,6644
27039544,6646
27044544,6645
27049544,6645
27054544,6646
27059544,6645
27064544,6645
27069544,6645
27074544,6645
27079544,6644
27084544,6645
27089544,6645
27094544,6645
27099544,6645
27104544,6646
27109544,6645
27114544,6645
27119544,6644
27124544,6644
27129544,6645
27134544,6645
27139544,6645
27144544,6645
27149544,6645
27154544,6645
27159544,6645
27164544,6644
27169544,6645
27174544,6645
27179544,6644
27184544,6645
27189544,6646
27194548,6645
27199548,6644
27204548,6645
27209552,6645
27214552,6646
27219556,6645
27224556,6644
27229556,6645
27234560,6645
27239560,6646
27244564,6646
27249564,6645
27254564,6645
27259564,6644
27264564,6645
27269564,6645
27274564,6645
27279564,6645
27284564,6645
27289564,6645
27294564,6645
27299564,6644
27304564,6644
27309564,6646
27314564,6645
27319564,6644
27324564,6645
27329564,6645
27334568,6645
27339572,6645
27344572,6645
27349572,6645
27354572,6645
27359572,6645
27364572,6645
27369572,6645
27374572,6644
27379572,6644
27384572,6645
27389572,6645
27394572,6645
27399572,6645
27404572,6645
27409572,6645
27414572,6645
27419572,6644
27424572,6644
27429572,6646
27434572,6644
27439572,6645
27444576,6646
27449576,6646
27454576,6645
27459576,6645
27464576,6645
27469576,6645
27474576,6645
27479576,6644
27484576,6644
27489576,6645
27494576,6644
27499576,6645
27504580,6645
27509584,6644
27514584,6645
27519588,6644
27524588,6645
27529588,6645
27534592,6645
27539592,6644
27544592,6645
27549592,6645
27554592,6645
27559592,6644
27564596,6645
27569596,6645
27574596,6644
27579600,6645
27584604,6644
27589604,6646
27594604,6645
27599604,6645
27604604,6644
27609604,6646
27614604,6645
27619604,6644
27624604,6645
27629604,6646
27634604,6645
27639604,6644
27644604,6643
27649604,6645
27654604,6644
27659608,6644
27664608,6645
27669608,6645
27674608,6645
27679608,6644
27684608,6644
27689608,6645
27694608,6645
27699608,6645
27704612,6645
27709612,6645
27714612,6645
27719612,6645
27724612,6645
27729612,6645
27734612,6645
27739616,6645
27744620,6644
27749620,6644
27754620,6645
27759624,6644
27764628,6644
27769628,6645
27774628,6645
27779628,6644
27784628,6644
27789628,6645
27794628,6645
27799628,6644
27804632,6644
27809636,6645
27814636,6645
27819640,6645
27824644,6644
27829644,6644
27834644,6645
27839644,6645
27844644,6644
27849644,6645
27854644,6646
27859644,6645
27864644,6644
27869644,6645
27874648,6646
27879648,6646
27884652,6644
27889652,6644
27894652,6644
27899652,6644
27904652,6645
27909652,6644
27914656,6645
27919656,6644
27924656,6645
27929656,6645
27934656,6645
27939656,6645
27944656,6644
27949656,6644
27954656,6646
27959656,6645
27964656,6645
27969660,6646
27974664,6644
27979668,6644
27984672,6644
27989672,6645
27994672,6645
27999672,6645
28004672,6645
28009672,6645
28014672,6644
28019672,6645
28024672,6645
28029672,6645
28034672,6645
28039672,6644
28044672,6645
28049672,6644
28054672,6644
28059672,6644
28064672,6645
28069672,6645
28074672,6644
28079672,6645
28084672,6645
28089672,6644
28094672,6644
28099672,6644
28104672,6644
28109672,6645
28114676,6644
28119676,6645
28124676,6645
28129676,6645
28134676,6645
28139676,6644
28144676,6644
28149676,6645
28154676,6644
28159676,6644
28164676,6644
28169676,6645
28174680,6644
28179684,6644
28184684,6644
28189684,6645
28194684,6645
28199688,6643
28204688,6645
28209692,6645
28214692,6644
28219692,6643
28224692,6645
28229692,6644
28234692,6645
28239692,6645
28244692,6644
28249692,6645
28254692,6645
28259692,6644
28264696,6643
28269700,6645
28274700,6645
28279700,6644
28284700,6646
28289700,6644
28294704,6645
28299704,6644
28304704,6644
28309704,6645
28314704,6645
28319704,6644
28324708,6644
28329708,6645
28334708,6645
28339708,6644
28344708,6645
28349708,6645
28354708,6644
28359708,6644
28364708,6643
28369712,6644
28374712,6644
28379712,6645
28384712,6644
28389716,6645
28394716,6643
28399716,6644
28404716,6645
28409716,6644
28414716,6645
28419716,6644
28424716,6644
28429720,6645
28434720,6644
28439720,6644
28444720,6645
28449720,6645
28454724,6643
28459724,6644
28464724,6644
28469728,6644
28474732,6645
28479732,6644
28484732,6644
28489736,6644
28494736,6644
28499736,6645
28504736,6644
28509736,6645
28514736,6644
28519736,6643
28524736,6644
28529736,6645
28534736,6645
28539736,6645
28544736,6644
28549736,6644
28554736,6643
28559736,6644
28564736,6644
28569736,6643
28574736,6644
28579736,6644
28584736,6645
28589736,6644
28594736,6645
28599736,6643
28604736,6644
28609736,6645
28614740,6644
28619740,6643
28624740,6645
28629740,6645
28634740,6643
28639740,6644
28644740,6645
28649740,6644
28654744,6643
28659744,6644
28664744,6645
28669744,6644
28674744,6645
28679748,6645
28684752,6644
28689752,6645
28694752,6644
28699752,6644
28704752,6644
28709752,6645
28714752,6643
28719752,6644
28724752,6645
28729756,6645
28734756,6643
28739756,6644
28744756,6645
28749756,6645
28754756,6644
28759756,6644
28764756,6644
28769756,6645
28774756,6644
28779756,6644
28784756,6644
28789756,6645
28794760,6645
28799764,6644
28804768,6644
28809768,6645
28814768,6644
28819768,6644
28824768,6644
28829768,6644
28834768,6645
28839768,6644
28844768,6644
28849768,6643
28854768,6644
28859768,6644
28864768,6643
28869768,6645
28874772,6644
28879772,6643
28884772,6645
28889772,6644
28894772,6644
28899772,6643
28904772,6644
28909772,6645
28914772,6644
28919776,6644
28924776,6643
28929776,6644
28934776,6645
28939776,6644
28944776,6643
28949776,6644
28954776,6645
28959776,6643
28964776,6643
28969780,6644
28974780,6643
28979784,6643
28984784,6644
28989784,6644
28994788,6644
28999788,6644
29004788,6644
29009788,6645
29014788,6644
29019788,6643
29024788,6643
29029788,6645
29034788,6645
29039788,6645
29044788,6643
29049788,6644
29054788,6644
29059788,6644
29064792,6645
29069796,6645
29074796,6644
29079796,6644
29084796,6644
29089800,6644
29094800,6643
29099800,6643
29104800,6645
29109800,6644
29114800,6644
29119800,6645
29124804,6643
29129804,6645
29134804,6645
29139804,6643
29144804,6644
29149804,6644
29154804,6644
29159804,6644
29164804,6644
29169804,6644
29174804,6644
29179804,6644
29184804,6643
29189804,6645
29194804,6643
29199804,6644
29204808,6644
29209808,6644
29214808,6644
29219808,6643
29224808,6644
29229812,6644
29234812,6643
29239812,6644
29244816,6644
29249816,6645
29254820,6644
29259824,6643
29264824,6644
29269824,6644
29274824,6644
29279824,6643
29284824,6644
29289824,6644
29294824,6644
29299824,6643
29304824,6644
29309824,6644
29314824,6644
29319824,6644
29324824,6644
29329824,6644
29334824,6644
29339824,6644
29344824,6644
29349824,6644
29354824,6644
29359824,6643
29364824,6644
29369828,6643
29374828,6645
29379828,6644
29384828,6644
29389832,6644
29394836,6645
29399836,6644
29404836,6643
29409836,6644
29414836,6643
29419836,6643
29424836,6643
29429836,6644
29434836,6644
29439836,6643
29444836,6644
29449836,6644
29454836,6643
29459836,6644
29464836,6643
29469836,6644
29474836,6644
29479840,6643
29484840,6644
29489840,6645
29494840,6644
29499844,6643
29504844,6645
29509844,6644
29514844,6644
29519848,6644
29524848,6644
29529848,6645
29534848,6643
29539848,6643
29544848,6644
29549848,6643
29554848,6644
29559848,6644
29564848,6644
29569848,6645
29574848,6644
29579848,6644
29584848,6644
29589848,6644
29594848,6643
29599848,6643
29604848,6644
29609848,6643
29614848,6644
29619848,6644
29624848,6644
29629848,6644
29634848,6644
29639848,6643
29644848,6644
29649852,6644
29654852,6644
29659852,6644
29664852,6643
29669852,6643
29674856,6644
29679856,6643
29684856,6643
29689864,6644
29694864,6644
29699868,6643
29704868,6644
29709868,6645
29714868,6644
29719868,6643
29724868,6643
29729868,6644
29734868,6644
29739868,6643
29744868,6644
29749868,6644
29754868,6645
29759868,6644
29764868,6644
29769868,6644
29774868,6643
29779868,6644
29784868,6644
29789872,6645
29794872,6643
29799876,6644
29804880,6643
29809880,6644
29814884,6644
29819884,6645
29824884,6643
29829884,6644
29834884,6643
29839884,6642
29844884,6644
29849884,6643
29854884,6643
29859884,6644
29864884,6644
29869884,6645
29874884,6644
29879884,6643
29884884,6644
29889884,6644
29894884,6643
29899884,6644
29904884,6644
29909884,6644
29914884,6644
29919884,6644
29924884,6644
29929884,6645
29934884,6644
29939884,6644
29944884,6644
29949884,6644
29954884,6643
29959884,6643
29964884,6643
29969884,6643
29974884,6643
29979884,6644
29984888,6643
29989892,6643
29994896,6644
29999896,6643
30004896,6644
30009896,6644
30014896,6644
30019896,6644
30024896,6643
30029896,6643
30034896,6644
30039896,6643
30044896,6643
30049896,6644
30054896,6643
30059896,6644
30064896,6644
30069896,6644
30074896,6643
30079896,6644
30084900,6644
30089904,6644
30094904,6644
30099904,6643
30104904,6644
30109904,6644
30114908,6643
30119908,6643
