t_us,raw
10142768,6633
10147768,6634
10152768,6634
10157772,6634
10162776,6633
10167776,6633
10172776,6633
10177776,6633
10182780,6633
10187784,6633
10192784,6633
10197784,6634
10202784,6633
10207784,6633
10212784,6633
10217784,6633
10222784,6632
10227784,6633
10232788,6633
10237788,6632
10242788,6633
10247792,6633
10252792,6633
10257792,6634
10262792,6632
10267792,6633
10272792,6633
10277792,6633
10282792,6632
10287792,6634
10292792,6633
10297792,6633
10302792,6633
10307792,6634
10312792,6633
10317792,6633
10322792,6633
10327796,6633
10332800,6633
10337804,6633
10342804,6633
10347808,6633
10352808,6633
10357808,6633
10362808,6633
10367808,6633
10372808,6633
10377808,6632
10382808,6633
10387808,6633
10392808,6634
10397808,6633
10402808,6633
10407808,6633
10412808,6633
10417808,6632
10422808,6634
10427812,6632
10432812,6633
10437816,6632
10442816,6633
10447816,6633
10452816,6634
10457816,6633
10462816,6633
10467816,6633
10472816,6633
10477816,6634
10482816,6634
10487820,6634
10492820,6633
10497820,6633
10502820,6632
10507824,6633
10512824,6633
10517824,6633
10522824,6633
10527824,6632
10532824,6634
10537824,6633
10542824,6633
10547824,6633
10552828,6633
10557828,6633
10562828,6632
10567832,6633
10572832,6633
10577832,6632
10582832,6633
10587832,6633
10592832,6633
10597832,6632
10602832,6633
10607832,6633
10612832,6633
10617836,6632
10622836,6632
10627836,6632
10632836,6634
10637836,6633
10642836,6633
10647836,6633
10652836,6634
10657840,6632
10662840,6633
10667840,6632
10672840,6633
10677840,6633
10682840,6633
10687840,6633
10692840,6632
10697840,6632
10702840,6633
10707844,6633
10712844,6633
10717844,6632
10722844,6633
10727844,6633
10732844,6632
10737848,6632
10742848,6632
10747848,6633
10752848,6634
10757848,6633
10762848,6633
10767852,6633
10772852,6633
10777852,6632
10782852,6632
10787856,6633
10792856,6633
10797860,6632
10802860,6633
10807860,6633
10812860,6633
10817860,6633
10822860,6633
10827860,6633
10832860,6633
10837864,6632
10842864,6632
10847864,6633
10852864,6633
10857864,6632
10862864,6633
10867864,6632
10872864,6633
10877864,6633
10882864,6633
10887864,6633
10892864,6633
10897868,6632
10902868,6632
10907868,6633
10912868,6633
10917872,6633
10922872,6633
10927872,6632
10932872,6633
10937872,6632
10942872,6631
10947872,6633
10952872,6633
10957872,6632
10962872,6632
10967876,6633
10972876,6633
10977876,6632
10982876,6632
10987876,6632
10992876,6632
10997876,6632
11002876,6633
11007876,6633
11012876,6632
11017876,6632
11022876,6632
11027876,6633
11032876,6633
11037876,6632
11042876,6633
11047876,6632
11052880,6632
11057880,6632
11062884,6633
11067884,6633
11072884,6633
11077884,6633
11082884,6633
11087884,6633
11092884,6631
11097884,6632
11102884,6633
11107884,6632
11112884,6632
11117884,6632
11122884,6632
11127884,6633
11132888,6633
11137892,6633
11142896,6633
11147900,6632
11152900,6632
11157904,6632
11162904,6632
11167908,6632
11172908,6633
11177908,6633
11182908,6631
11187908,6633
11192908,6633
11197908,6633
11202908,6632
11207908,6632
11212912,6632
11217912,6631
11222916,6632
11227916,6633
11232916,6633
11237916,6631
11242916,6632
11247916,6632
11252916,6633
11257916,6633
11262916,6632
11267920,6632
11272920,6632
11277920,6632
11282920,6633
11287920,6633
11292920,6633
11297920,6632
11302920,6633
11307920,6632
11312920,6632
11317920,6632
11322920,6632
11327920,6633
11332920,6632
11337920,6632
11342920,6632
11347920,6633
11352920,6632
11357920,6632
11362920,6632
11367920,6632
11372920,6633
11377920,6632
11382924,6632
11387924,6632
11392924,6632
11397924,6632
11402924,6632
11407924,6632
11412924,6633
11417924,6632
11422924,6632
11427924,6632
11432928,6633
11437928,6631
11442928,6632
11447932,6632
11452932,6632
11457936,6633
11462936,6632
11467936,6632
11472936,6632
11477936,6631
11482936,6632
11487940,6632
11492940,6631
11497940,6632
11502940,6631
11507940,6633
11512940,6632
11517940,6632
11522940,6633
11527940,6631
11532940,6632
11537940,6632
11542940,6632
11547944,6633
11552944,6632
11557944,6632
11562944,6632
11567948,6632
11572948,6632
11577948,6632
11582952,6631
11587952,6632
11592952,6631
11597952,6632
11602956,6632
11607956,6632
11612956,6630
11617956,6632
11622956,6631
11627960,6632
11632960,6632
11637960,6632
11642960,6631
11647960,6632
11652960,6632
11657960,6631
11662960,6631
11667960,6632
11672960,6631
11677960,6630
11682960,6632
11687960,6632
11692960,6632
11697960,6631
11702960,6630
11707960,6632
11712960,6632
11717960,6631
11722960,6631
11727960,6632
11732960,6631
11737960,6632
11742964,6632
11747964,6631
11752964,6632
11757968,6631
11762968,6631
11767968,6633
11772968,6631
11777968,6631
11782968,6631
11787968,6631
11792968,6632
11797968,6632
11802968,6632
11807968,6631
11812972,6632
11817972,6632
11822972,6631
11827972,6632
11832972,6632
11837976,6631
11842980,6632
11847980,6631
11852980,6632
11857980,6631
11862980,6631
11867980,6632
11872980,6633
11877980,6632
11882980,6632
11887980,6633
11892980,6632
11897980,6631
11902980,6632
11907984,6632
11912984,6632
11917984,6631
11922984,6631
11927984,6632
11932988,6631
11937988,6631
11942988,6631
11947992,6631
11952992,6631
11957996,6632
11962996,6631
11967996,6631
11972996,6631
11977996,6631
11982996,6631
11987996,6631
11992996,6631
11998000,6631
12003004,6631
12008008,6631
12013012,6631
12018012,6632
12023012,6631
12028012,6631
12033012,6631
12038012,6631
12043012,6632
12048012,6631
12053012,6631
12058012,6632
12063012,6632
12068016,6632
12073016,6632
12078016,6631
12083016,6631
12088016,6631
12093016,6631
12098016,6631
12103016,6631
12108016,6631
12113020,6632
12118024,6630
12123024,6631
12128024,6631
12133024,6631
12138024,6630
12143024,6631
12148024,6632
12153024,6631
12158024,6631
12163028,6631
12168028,6631
12173028,6632
12178028,6632
12183028,6632
12188028,6631
12193028,6632
12198028,6632
12203028,6631
12208028,6631
12213028,6630
12218028,6632
12223032,6631
12228032,6632
12233036,6631
12238036,6632
12243040,6631
12248044,6632
12253044,6631
12258044,6631
12263044,6631
12268044,6632
12273044,6631
12278044,6630
12283044,6631
12288044,6631
12293044,6631
12298044,6632
12303044,6631
12308044,6631
12313044,6631
12318044,6631
12323044,6631
12328044,6631
12333044,6631
12338044,6631
12343044,6631
12348044,6632
12353044,6631
12358044,6630
12363044,6631
12368044,6631
12373048,6631
12378052,6630
12383056,6631
12388056,6631
12393060,6631
12398060,6632
12403060,6631
12408064,6631
12413064,6632
12418064,6632
12423064,6631
12428064,6631
12433064,6631
12438068,6630
12443068,6632
12448068,6631
12453068,6631
12458068,6631
12463068,6631
12468068,6631
12473068,6631
12478068,6631
12483068,6630
12488068,6631
12493068,6631
12498068,6631
12503068,6632
12508068,6631
12513068,6632
12518068,6631
12523068,6630
12528068,6631
12533068,6631
12538068,6632
12543068,6631
12548068,6632
12553068,6630
12558068,6631
12563068,6631
12568072,6632
12573076,6631
12578076,6630
12583076,6631
12588076,6630
12593076,6630
12598076,6631
12603076,6631
12608076,6631
12613076,6631
12618076,6630
12623076,6631
12628076,6630
12633076,6632
12638076,6631
12643076,6630
12648076,6631
12653076,6631
12658080,6630
12663080,6631
12668080,6631
12673080,6631
12678080,6631
12683080,6630
12688080,6631
12693084,6630
12698084,6630
12703084,6630
12708084,6631
12713084,6630
12718088,6631
12723088,6630
12728088,6631
12733088,6631
12738092,6631
12743092,6631
12748096,6630
12753096,6631
12758096,6630
12763096,6631
12768096,6631
12773096,6631
12778096,6631
12783100,6630
12788100,6631
12793100,6631
12798100,6630
12803100,6630
12808104,6631
12813104,6631
12818104,6630
12823104,6630
12828104,6631
12833104,6631
12838104,6630
12843104,6631
12848104,6631
12853104,6630
12858104,6631
12863104,6631
12868104,6631
12873104,6630
12878104,6630
12883104,6630
12888104,6631
12893104,6631
12898104,6631
12903104,6631
12908104,6631
12913104,6631
12918104,6631
12923104,6630
12928104,6631
12933104,6630
12938104,6630
12943104,6631
12948104,6631
12953104,6630
12958104,6630
12963104,6631
12968104,6631
12973104,6631
12978104,6630
12983104,6630
12988104,6631
12993108,6630
12998112,6630
13003112,6630
13008112,6632
13013112,6630
13018112,6631
13023112,6631
13028116,6630
13033116,6632
13038116,6631
13043116,6632
13048116,6630
13053116,6632
13058116,6630
13063116,6630
13068116,6631
13073116,6630
13078116,6630
13083116,6631
13088116,6631
13093120,6630
13098120,6630
13103120,6631
13108124,6631
13113128,6631
13118128,6631
13123128,6630
13128128,6630
13133128,6631
13138128,6629
13143128,6630
13148128,6631
13153128,6631
13158128,6631
13163128,6630
13168128,6630
13173128,6631
13178128,6630
13183128,6630
13188128,6630
13193128,6631
13198128,6630
13203128,6630
13208128,6631
13213128,6631
13218128,6631
13223128,6630
13228128,6631
13233128,6631
13238128,6630
13243128,6630
13248128,6631
13253128,6630
13258128,6630
13263128,6630
13268128,6631
13273128,6630
13278128,6630
13283128,6631
13288128,6631
13293128,6631
13298128,6630
13303128,6631
13308128,6631
13313128,6630
13318128,6631
13323128,6631
13328128,6632
13333132,6631
13338132,6631
13343132,6631
13348132,6631
13353132,6631
13358132,6630
13363132,6631
13368132,6631
13373132,6631
13378132,6631
13383136,6630
13388136,6630
13393136,6630
13398140,6630
13403140,6630
13408140,6630
13413140,6631
13418140,6630
13423140,6631
13428140,6631
13433140,6631
13438140,6630
13443144,6630
13448144,6631
13453144,6631
13458144,6630
13463144,6631
13468144,6631
13473144,6630
13478144,6630
13483144,6631
13488144,6630
13493144,6630
13498144,6630
13503148,6630
13508148,6631
13513148,6630
13518148,6630
13523148,6631
13528148,6630
13533148,6629
13538148,6629
13543152,6631
13548152,6630
13553152,6630
13558152,6630
13563152,6630
13568156,6631
13573156,6630
13578156,6630
13583156,6630
13588156,6630
13593156,6630
13598156,6630
13603156,6630
13608160,6630
13613164,6630
13618164,6630
13623164,6630
13628164,6630
13633164,6630
13638168,6630
13643168,6630
13648168,6631
13653172,6630
13658172,6630
13663172,6630
13668176,6631
13673176,6630
13678180,6630
13683180,6630
13688180,6631
13693180,6630
13698184,6630
13703188,6630
13708188,6631
13713188,6631
13718188,6629
13723188,6630
13728188,6631
13733188,6630
13738188,6630
13743188,6630
13748188,6630
13753188,6630
13758192,6630
13763192,6630
13768192,6630
13773192,6630
13778192,6630
13783192,6630
13788192,6630
13793192,6630
13798196,6629
13803196,6630
13808196,6631
13813196,6630
13818200,6631
13823204,6629
13828204,6630
13833204,6630
13838204,6630
13843204,6630
13848204,6630
13853204,6630
13858204,6629
13863204,6630
13868204,6630
13873204,6631
13878208,6629
13883208,6630
13888208,6631
13893208,6630
13898208,6629
13903212,6629
13908212,6630
13913212,6630
13918216,6630
13923216,6631
13928216,6630
13933216,6630
13938216,6630
13943216,6630
13948216,6629
13953216,6630
13958216,6630
13963216,6630
13968216,6630
13973216,6630
13978216,6631
13983220,6631
13988220,6630
13993220,6629
13998220,6629
14003220,6630
14008220,6630
14013220,6630
14018224,6629
14023228,6630
14028228,6630
14033228,6630
14038232,6630
14043232,6630
14048232,6630
14053232,6630
14058232,6630
14063232,6630
14068232,6629
14073236,6630
14078236,6630
14083236,6630
14088236,6631
14093236,6629
14098240,6630
14103240,6631
14108240,6630
14113244,6631
14118244,6629
14123244,6630
14128244,6630
14133244,6630
14138244,6629
14143244,6631
14148244,6631
14153244,6630
14158244,6629
14163244,6630
14168248,6630
14173248,6630
14178252,6630
14183252,6630
14188252,6629
14193252,6631
14198252,6630
14203252,6631
14208252,6630
14213252,6630
14218252,6629
14223252,6630
14228252,6630
14233252,6629
14238252,6630
14243252,6631
14248252,6630
14253252,6629
14258252,6629
14263252,6630
14268252,6630
14273252,6630
14278252,6629
14283252,6629
14288252,6629
14293252,6629
14298252,6629
14303252,6629
14308252,6630
14313252,6629
14318252,6630
14323252,6630
14328252,6630
14333252,6629
14338256,6630
14343256,6630
14348256,6630
14353256,6629
14358256,6630
14363256,6630
14368256,6630
14373256,6629
14378256,6629
14383256,6630
14388256,6630
14393256,6630
14398256,6630
14403260,6629
14408260,6629
14413260,6630
14418260,6629
14423260,6630
14428260,6629
14433260,6629
14438260,6629
14443260,6630
14448260,6630
14453260,6630
14458260,6629
14463260,6630
14468260,6629
14473260,6629
14478260,6629
14483260,6629
14488260,6630
14493260,6630
14498260,6629
14503260,6629
14508260,6629
14513260,6630
14518264,6629
14523268,6629
14528268,6629
14533268,6630
14538268,6630
14543268,6630
14548268,6629
14553268,6629
14558268,6629
14563268,6630
14568268,6630
14573268,6630
14578268,6628
14583268,6629
14588268,6630
14593268,6629
14598268,6630
14603272,6629
14608272,6630
14613272,6629
14618272,6629
14623272,6629
14628272,6629
14633272,6629
14638272,6629
14643272,6630
14648272,6630
14653272,6629
14658272,6629
14663272,6630
14668272,6629
14673272,6628
14678272,6629
14683272,6629
14688272,6630
14693272,6629
14698272,6628
14703272,6629
14708272,6629
14713272,6629
14718272,6629
14723272,6629
14728272,6629
14733272,6629
14738272,6628
14743272,6630
14748272,6630
14753272,6629
14758272,6628
14763272,6630
14768272,6630
14773272,6629
14778276,6629
14783280,6629
14788280,6630
14793284,6630
14798284,6629
14803284,6630
14808288,6629
14813288,6629
14818288,6629
14823288,6630
14828288,6629
14833288,6628
14838288,6629
14843288,6629
14848288,6629
14853288,6630
14858288,6629
14863288,6629
14868288,6630
14873288,6628
14878292,6628
14883292,6629
14888296,6629
14893296,6630
14898296,6630
14903304,6629
14908304,6629
14913304,6629
14918304,6629
14923308,6629
14928308,6629
14933308,6629
14938312,6629
14943312,6629
14948312,6629
14953312,6629
14958312,6629
14963316,6631
14968316,6629
14973320,6630
14978320,6630
14983324,6628
14988328,6630
14993332,6629
14998332,6628
15003332,6629
15008332,6629
15013332,6629
15018332,6628
15023332,6629
15028332,6630
15033332,6629
15038332,6628
15043332,6629
15048332,6630
15053332,6629
15058332,6628
15063332,6629
15068332,6629
15073332,6629
15078332,6629
15083332,6629
15088332,6629
15093332,6628
15098332,6628
15103332,6629
15108332,6630
15113332,6629
15118332,6628
15123332,6630
15128332,6630
15133332,6630
15138332,6628
15143332,6629
15148332,6629
15153332,6629
15158332,6629
15163336,6629
15168336,6630
15173336,6628
15178336,6629
15183336,6629
15188336,6629
15193336,6628
15198336,6628
15203336,6629
15208336,6629
15213336,6629
15218336,6628
15223336,6629
15228336,6629
15233336,6629
15238336,6628
15243336,6629
15248336,6630
15253336,6629
15258336,6629
15263336,6630
15268336,6629
15273336,6629
15278336,6629
15283336,6630
15288340,6630
15293340,6629
15298340,6628
15303340,6628
15308344,6629
15313344,6629
15318344,6629
15323344,6628
15328344,6629
15333344,6629
15338344,6629
15343344,6628
15348344,6629
15353344,6629
15358344,6629
15363344,6628
15368344,6630
15373344,6629
15378344,6629
15383348,6628
15388348,6629
15393352,6628
15398356,6629
15403356,6629
15408356,6629
15413356,6629
15418356,6629
15423356,6629
15428356,6629
15433356,6629
15438356,6629
15443360,6629
15448364,6629
15453364,6629
15458364,6629
15463368,6628
15468368,6630
15473368,6629
15478368,6629
15483368,6628
15488368,6629
15493368,6629
15498368,6629
15503368,6629
15508368,6629
15513368,6629
15518368,6628
15523368,6628
15528368,6629
15533368,6629
15538368,6628
15543368,6630
15548368,6629
15553368,6628
15558368,6628
15563368,6629
15568368,6630
15573368,6628
15578368,6628
15583368,6628
15588372,6628
15593372,6628
15598372,6629
15603372,6629
15608372,6629
15613372,6629
15618376,6628
15623376,6628
15628376,6628
15633376,6629
15638376,6629
15643376,6629
15648380,6629
15653380,6628
15658384,6628
15663384,6628
15668384,6629
15673384,6628
15678384,6628
15683384,6629
15688384,6629
15693388,6628
15698388,6628
15703388,6628
15708388,6629
15713388,6629
15718388,6629
15723392,6628
15728392,6629
15733392,6628
15738392,6628
15743392,6629
15748392,6628
15753392,6628
15758396,6628
15763396,6629
15768396,6630
15773400,6628
15778400,6628
15783400,6629
15788400,6629
15793400,6629
15798400,6628
15803400,6629
15808400,6629
15813400,6628
15818400,6628
15823400,6629
15828400,6629
15833400,6628
15838400,6628
15843400,6629
15848400,6629
15853400,6627
15858400,6628
15863400,6628
15868400,6629
15873400,6628
15878400,6628
15883400,6630
15888404,6628
15893404,6629
15898404,6628
15903404,6628
15908404,6628
15913404,6628
15918404,6628
15923404,6628
15928404,6628
15933408,6628
15938408,6628
15943412,6628
15948412,6629
15953412,6628
15958412,6628
15963412,6629
15968412,6629
15973412,6627
15978412,6628
15983412,6629
15988412,6628
15993412,6629
15998412,6628
16003412,6629
16008412,6627
16013412,6629
16018412,6628
16023416,6628
16028416,6628
16033416,6628
16038420,6628
16043420,6628
16048420,6629
16053420,6628
16058420,6628
16063420,6628
16068420,6628
16073424,6629
16078424,6628
16083428,6628
16088428,6629
16093428,6628
16098428,6628
16103432,6628
16108432,6628
16113432,6628
16118432,6628
16123432,6628
16128432,6628
16133436,6628
16138436,6628
16143436,6629
16148436,6628
16153440,6627
16158440,6627
16163440,6628
16168440,6629
16173440,6628
16178440,6628
16183440,6628
16188440,6628
16193440,6629
16198440,6629
16203440,6629
16208440,6628
16213440,6627
16218440,6627
16223440,6628
16228440,6628
16233440,6628
16238440,6628
16243444,6628
16248448,6628
16253448,6629
16258448,6628
16263448,6629
16268452,6628
16273452,6628
16278452,6627
16283452,6628
16288452,6628
16293452,6628
16298452,6628
16303452,6628
16308452,6628
16313452,6628
16318452,6628
16323452,6628
16328452,6629
16333452,6629
16338452,6627
16343456,6627
16348456,6628
16353456,6627
16358456,6628
16363456,6628
16368456,6628
16373456,6627
16378456,6628
16383460,6628
16388460,6628
16393460,6628
16398460,6627
16403460,6628
16408460,6628
16413460,6627
16418460,6629
16423464,6628
16428464,6627
16433464,6628
16438468,6628
16443468,6628
16448468,6628
16453468,6626
16458468,6628
16463472,6629
16468472,6628
16473472,6628
16478472,6627
16483472,6628
16488476,6628
16493476,6628
16498476,6629
16503476,6629
16508476,6628
16513476,6627
16518476,6628
16523476,6628
16528476,6628
16533476,6628
16538476,6628
16543476,6628
16548476,6628
16553476,6627
16558476,6628
16563476,6628
16568476,6629
16573480,6627
16578480,6628
16583480,6628
16588480,6629
16593480,6628
16598480,6628
16603480,6628
16608480,6628
16613484,6628
16618484,6628
16623488,6628
16628488,6628
16633488,6628
16638488,6628
16643488,6629
16648488,6628
16653492,6628
16658492,6627
16663492,6627
16668496,6628
16673496,6628
16678500,6628
16683500,6627
16688500,6628
16693500,6628
16698500,6627
16703504,6628
16708504,6628
16713504,6628
16718504,6627
16723504,6628
16728504,6627
16733508,6628
16738512,6627
16743516,6628
16748516,6628
16753516,6627
16758516,6627
16763516,6628
16768516,6627
16773520,6628
16778520,6627
16783520,6628
16788520,6628
16793520,6627
16798524,6628
16803524,6628
16808524,6627
16813524,6628
16818524,6627
16823524,6628
16828524,6628
16833524,6629
16838524,6627
16843524,6628
16848524,6627
16853524,6628
16858528,6628
16863528,6628
16868528,6628
16873528,6627
16878532,6628
16883532,6628
16888532,6627
16893532,6628
16898532,6627
16903532,6628
16908532,6628
16913532,6627
16918536,6627
16923536,6629
16928536,6628
16933536,6627
16938536,6628
16943536,6628
16948540,6627
16953540,6627
16958540,6627
16963540,6627
16968540,6628
16973540,6626
16978540,6627
16983540,6627
16988540,6628
16993540,6627
16998540,6627
17003540,6627
17008540,6628
17013540,6627
17018544,6627
17023544,6627
17028548,6627
17033552,6628
17038552,6628
17043552,6628
17048552,6628
17053552,6627
17058552,6627
17063552,6627
17068552,6627
17073552,6628
17078552,6627
17083556,6629
17088560,6628
17093560,6627
17098560,6627
17103560,6628
17108560,6628
17113560,6627
17118560,6627
17123560,6627
17128560,6628
17133560,6627
17138560,6628
17143560,6627
17148560,6628
17153560,6627
17158560,6627
17163564,6628
17168568,6627
17173568,6627
17178568,6628
17183568,6627
17188568,6627
17193568,6628
17198568,6626
17203568,6628
17208568,6627
17213568,6627
17218572,6627
17223572,6628
17228572,6628
17233572,6627
17238572,6628
17243572,6628
17248572,6627
17253572,6627
17258572,6628
17263572,6628
17268576,6627
17273576,6628
17278580,6627
17283580,6627
17288580,6628
17293580,6627
17298580,6628
17303580,6627
17308584,6628
17313584,6627
17318588,6628
17323588,6627
17328592,6627
17333592,6627
17338592,6627
17343592,6627
17348592,6627
17353592,6627
17358592,6628
17363592,6627
17368592,6626
17373592,6627
17378592,6628
17383592,6628
17388596,6627
17393596,6626
17398596,6628
17403596,6627
17408596,6627
17413596,6627
17418596,6627
17423596,6627
17428596,6627
17433596,6627
17438596,6627
17443596,6627
17448596,6627
17453596,6627
17458596,6627
17463596,6627
17468596,6627
17473596,6628
17478596,6626
17483596,6628
17488596,6627
17493596,6626
17498596,6627
17503596,6627
17508600,6627
17513600,6626
17518600,6627
17523600,6627
17528600,6627
17533600,6626
17538600,6627
17543600,6628
17548600,6627
17553600,6627
17558600,6627
17563600,6627
17568600,6628
17573600,6628
17578600,6627
17583600,6627
17588600,6627
17593600,6627
17598600,6627
17603600,6628
17608600,6627
17613600,6626
17618604,6627
17623604,6627
17628604,6627
17633604,6626
17638608,6627
17643612,6628
17648612,6627
17653612,6626
17658612,6627
17663616,6627
17668616,6627
17673620,6626
17678620,6627
17683620,6627
17688624,6626
17693624,6626
17698624,6627
17703624,6628
17708624,6627
17713624,6627
17718624,6626
17723624,6627
17728624,6628
17733624,6626
17738624,6627
17743624,6627
17748624,6627
17753624,6628
17758624,6627
17763624,6627
17768624,6628
17773624,6627
17778624,6627
17783624,6627
17788624,6628
17793624,6627
17798624,6627
17803624,6627
17808624,6627
17813628,6627
17818632,6628
17823632,6627
17828632,6627
17833632,6626
17838632,6628
17843632,6627
17848632,6627
17853632,6626
17858632,6627
17863632,6626
17868632,6627
17873632,6626
17878632,6627
17883632,6627
17888632,6627
17893632,6627
17898632,6627
17903632,6627
17908632,6627
17913632,6626
17918632,6627
17923632,6627
17928632,6626
17933632,6627
17938632,6626
17943632,6627
17948632,6627
17953632,6627
17958632,6627
17963632,6627
17968632,6627
17973632,6627
17978632,6627
17983632,6627
17988632,6626
17993636,6627
17998640,6627
18003640,6627
18008644,6626
18013648,6627
18018648,6627
18023648,6626
18028648,6627
18033648,6626
18038648,6627
18043652,6627
18048652,6626
18053652,6627
18058652,6626
18063652,6627
18068652,6626
18073652,6626
18078652,6625
18083652,6627
18088652,6627
18093652,6627
18098656,6626
18103660,6626
18108660,6626
18113660,6627
18118660,6626
18123660,6627
18128660,6628
18133660,6626
18138660,6627
18143660,6627
18148660,6626
18153660,6627
18158664,6626
18163664,6627
18168664,6626
18173664,6627
18178664,6627
18183664,6627
18188664,6626
18193664,6626
18198664,6626
18203668,6627
18208668,6627
18213668,6626
18218672,6627
18223672,6627
18228672,6627
18233672,6626
18238672,6625
18243676,6627
18248676,6627
18253676,6626
18258676,6626
18263676,6627
18268680,6627
18273680,6626
18278680,6626
18283680,6626
18288680,6626
18293680,6626
18298680,6627
18303680,6627
18308680,6627
18313680,6626
18318680,6626
18323680,6627
18328680,6627
18333680,6626
18338680,6627
18343680,6627
18348680,6627
18353680,6627
18358680,6626
18363680,6626
18368680,6626
18373680,6626
18378680,6626
18383680,6627
18388684,6627
18393684,6626
18398688,6627
18403688,6626
18408688,6626
18413688,6626
18418696,6626
18423696,6627
18428696,6626
18433696,6626
18438696,6627
18443696,6627
18448696,6627
18453700,6626
18458700,6627
18463700,6626
18468700,6627
18473700,6626
18478700,6626
18483700,6626
18488700,6627
18493700,6625
18498700,6626
18503704,6626
18508704,6626
18513704,6626
18518704,6627
18523704,6627
18528704,6625
18533704,6626
18538704,6626
18543704,6627
18548704,6626
18553704,6626
18558708,6626
18563708,6626
18568708,6626
18573708,6626
18578712,6626
18583712,6626
18588712,6626
18593712,6626
18598712,6626
18603712,6627
18608712,6626
18613716,6627
18618716,6626
18623716,6626
18628716,6626
18633716,6626
18638716,6627
18643716,6627
18648716,6627
18653716,6626
18658720,6626
18663720,6626
18668720,6626
18673720,6626
18678724,6626
18683724,6627
18688724,6626
18693728,6626
18698728,6625
18703728,6628
18708728,6626
18713728,6626
18718728,6627
18723728,6626
18728728,6626
18733728,6626
18738728,6626
18743728,6626
18748728,6626
18753728,6626
18758728,6626
18763728,6626
18768728,6626
18773728,6625
18778728,6626
18783728,6626
18788728,6626
18793728,6626
18798728,6626
18803728,6626
18808728,6626
18813728,6626
18818728,6626
18823728,6626
18828732,6626
18833732,6626
18838732,6626
18843732,6626
18848732,6626
18853732,6626
18858732,6626
18863736,6626
18868736,6627
18873736,6625
18878736,6626
18883736,6626
18888736,6626
18893736,6625
18898736,6625
18903736,6625
18908736,6626
18913740,6625
18918740,6625
18923744,6626
18928744,6626
18933744,6626
18938748,6626
18943752,6626
18948752,6626
18953752,6626
18958752,6625
18963752,6626
18968752,6626
18973752,6626
18978756,6625
18983760,6625
18988760,6625
18993764,6625
18998764,6626
19003764,6627
19008768,6626
19013768,6626
19018772,6626
19023772,6626
19028772,6626
19033772,6626
19038772,6626
19043772,6627
19048776,6627
19053776,6626
19058776,6626
19063776,6626
19068776,6625
19073776,6626
19078780,6626
19083784,6627
19088784,6626
19093788,6625
19098788,6626
19103788,6626
19108792,6626
19113792,6626
19118792,6626
19123792,6626
19128792,6625
19133792,6625
19138792,6626
19143792,6625
19148796,6626
19153796,6626
19158796,6625
19163796,6626
19168796,6626
19173796,6626
19178800,6625
19183800,6626
19188800,6626
19193800,6626
19198800,6626
19203800,6626
19208800,6626
19213800,6626
19218800,6626
19223800,6626
19228800,6624
19233804,6625
19238804,6626
19243804,6626
19248804,6626
19253804,6625
19258804,6626
19263804,6626
19268804,6626
19273808,6626
19278808,6626
19283808,6626
19288808,6626
19293808,6624
19298808,6626
19303808,6626
19308808,6626
19313808,6626
19318808,6625
19323808,6626
19328808,6626
19333808,6626
19338808,6626
19343812,6626
19348812,6626
19353812,6626
19358812,6626
19363812,6626
19368812,6626
19373812,6625
19378812,6626
19383812,6626
19388812,6626
19393812,6625
19398812,6626
19403816,6625
19408820,6625
19413820,6625
19418820,6626
19423820,6626
19428824,6625
19433824,6625
19438824,6625
19443824,6627
19448824,6625
19453824,6625
19458828,6625
19463828,6626
19468828,6626
19473828,6626
19478828,6627
19483828,6627
19488828,6626
19493828,6625
19498832,6626
19503832,6625
19508836,6626
19513836,6626
19518836,6625
19523840,6626
19528840,6626
19533840,6624
19538840,6626
19543840,6626
19548840,6626
19553840,6625
19558844,6626
19563844,6625
19568848,6627
19573852,6625
19578852,6626
19583852,6626
19588856,6625
19593860,6625
19598860,6625
19603860,6626
19608860,6626
19613860,6625
19618860,6626
19623860,6626
19628860,6627
19633860,6624
19638860,6625
19643860,6625
19648860,6626
19653860,6625
19658860,6625
19663860,6625
19668860,6626
19673860,6626
19678860,6626
19683860,6625
19688864,6625
19693864,6625
19698864,6626
19703864,6626
19708868,6625
19713868,6626
19718868,6626
19723868,6626
19728868,6625
19733868,6625
19738868,6626
19743868,6625
19748872,6625
19753872,6625
19758872,6626
19763872,6625
19768872,6625
19773872,6626
19778872,6625
19783872,6625
19788872,6625
19793872,6625
19798876,6626
19803876,6625
19808876,6626
19813876,6624
19818876,6626
19823876,6625
19828876,6625
19833876,6625
19838876,6626
19843880,6625
19848884,6626
19853888,6625
19858892,6625
19863892,6626
19868892,6625
19873892,6626
19878892,6626
19883892,6626
19888892,6625
19893892,6625
19898896,6626
19903896,6624
19908896,6626
19913900,6625
19918900,6626
19923900,6626
19928900,6626
19933900,6625
19938900,6625
19943904,6625
19948904,6625
19953908,6625
19958908,6626
19963912,6626
19968912,6626
19973912,6625
19978912,6625
19983912,6626
19988912,6626
19993912,6625
19998912,6626
20003912,6626
20008912,6625
20013912,6625
20018912,6626
20023912,6626
20028912,6625
20033912,6625
20038912,6626
20043912,6626
20048916,6625
20053916,6625
20058916,6626
20063916,6625
20068916,6626
20073916,6624
20078916,6625
20083916,6625
20088916,6625
20093920,6626
20098920,6626
20103924,6625
20108924,6626
20113928,6625
20118928,6625
20123928,6626
20128932,6624
20133936,6625
